,model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
588,GBM_grid_1_AutoML_1_20241015_104849_model_286,0.779265496003145,0.16699337986778254,0.2507261371995864,0.3627250092326753,0.2040631669352287,0.04164177609963501
589,GBM_grid_1_AutoML_1_20241015_104849_model_1071,0.7789920301163913,0.16760371835665794,0.2547623283338954,0.3385531504270857,0.20409250470110454,0.04165375047517038
590,GBM_grid_1_AutoML_1_20241015_104849_model_528,0.7789607581515587,0.16784659477953146,0.24863135296299416,0.3281989730882406,0.20468413118125664,0.04189559355742587
591,GBM_grid_1_AutoML_1_20241015_104849_model_281,0.7789350853575726,0.16440181099228254,0.25353227776140064,0.3398388153584065,0.2018794183899839,0.04075529956947819
592,GBM_grid_1_AutoML_1_20241015_104849_model_974,0.778861104823626,0.1635714307638156,0.24558953270925116,0.3565222001167486,0.20195729034984067,0.04078674712544985
593,GBM_grid_1_AutoML_1_20241015_104849_model_66,0.7787964760963058,0.1668648049976106,0.25538604233153794,0.3462483172704637,0.20360372883132816,0.04145447839402102
594,GBM_grid_1_AutoML_1_20241015_104849_model_895,0.7786204000428872,0.16409242468953947,0.25003307702365946,0.3644234640997844,0.20212605699773772,0.04085494291745274
595,GBM_grid_1_AutoML_1_20241015_104849_model_1038,0.7785981224907971,0.16417307849176266,0.2491250103121601,0.3686414267163841,0.20244299987324849,0.04098316819768009
596,GBM_grid_1_AutoML_1_20241015_104849_model_830,0.7784244886289179,0.16531843164323665,0.2582036301626191,0.3560780786504807,0.20302163487779545,0.04121778422845289
597,GBM_grid_1_AutoML_1_20241015_104849_model_438,0.7783275157551136,0.1694079058070253,0.2500064048557132,0.3511347255810629,0.20506967832367493,0.04205357296777552
598,GBM_grid_1_AutoML_1_20241015_104849_model_935,0.7783200104835539,0.1654479491361904,0.24717333358358998,0.3551306274645287,0.20311145719636856,0.04125426404443227
599,GBM_grid_1_AutoML_1_20241015_104849_model_3,0.7783082164853885,0.16546161160693176,0.23863667347198736,0.35903086691843084,0.2037603368876522,0.04151827488856951
600,GBM_grid_1_AutoML_1_20241015_104849_model_582,0.7782903467911986,0.16460375175461686,0.25219713559443385,0.3352672710594346,0.20251385263342933,0.041011860508434334
601,GBM_grid_1_AutoML_1_20241015_104849_model_1019,0.7782694988146436,0.16709067633434602,0.25112269134620724,0.3454403688304881,0.20376806216803475,0.04152142315971608
602,GBM_grid_1_AutoML_1_20241015_104849_model_192,0.7782007004920123,0.16365675823088185,0.26111417222785754,0.3405926781906339,0.2018609087805167,0.040747826493696085
603,GBM_grid_1_AutoML_1_20241015_104849_model_951,0.7781987943912986,0.16954575769678798,0.24878636307331498,0.3322057159195149,0.2043592052085915,0.0417626847534872
604,GBM_grid_1_AutoML_1_20241015_104849_model_216,0.7781889064938469,0.1639273920484457,0.24756797313213896,0.3645732121370963,0.2026633206499253,0.04107242153685444
605,GBM_grid_1_AutoML_1_20241015_104849_model_472,0.7780193826616314,0.16920994163627526,0.2529457585880009,0.35463242039051235,0.20472269130734724,0.041911380336123384
606,GBM_grid_1_AutoML_1_20241015_104849_model_139,0.7779770910520484,0.16412941382830884,0.26379181627365794,0.3557244969681085,0.20196669771792464,0.040790546987083565
607,GBM_grid_1_AutoML_1_20241015_104849_model_506,0.7779600552769207,0.16379040331194086,0.2518925815263822,0.3457939505128603,0.20185510944690807,0.04074548520982323
608,GBM_grid_1_AutoML_1_20241015_104849_model_466,0.7776235689353237,0.164936930996767,0.24982258547406136,0.3625752611953634,0.2026296241701007,0.04105876459131625
609,GBM_grid_1_AutoML_1_20241015_104849_model_661,0.7774209266032094,0.16630873414224892,0.2578613373577229,0.35127422832703925,0.20313916564607148,0.04126552061938207
610,GBM_grid_1_AutoML_1_20241015_104849_model_831,0.7774046651814965,0.16909565056589182,0.2504435620196818,0.34674140169881223,0.20517213094069173,0.042095603314744365
611,GBM_5_AutoML_1_20241015_104849,0.7773822684981118,0.16540063289176835,0.23551572156318126,0.3491287928425918,0.2035767700850277,0.041443501318252224
612,GBM_grid_1_AutoML_1_20241015_104849_model_754,0.77736642403593,0.16447753359047532,0.2509867278894831,0.3667260337618089,0.20200295355962652,0.040805193246812636
613,GBM_grid_1_AutoML_1_20241015_104849_model_1088,0.7771663430266497,0.1654672703192534,0.24186602366181256,0.3719352878807734,0.20325161619042945,0.041311219484021625
614,GBM_grid_1_AutoML_1_20241015_104849_model_689,0.7771631264816954,0.16523312441690002,0.2724107002908667,0.3501309252927651,0.2015472323253039,0.04062128685799002
615,GBM_grid_1_AutoML_1_20241015_104849_model_677,0.7769323095984083,0.17081515793305302,0.2274303843618875,0.3625752611953634,0.20630368304911534,0.04256120963962985
616,GBM_grid_1_AutoML_1_20241015_104849_model_375,0.7768543977317403,0.16600546449073533,0.2398048337951393,0.3409046830511907,0.2035319125407151,0.04142523942248128
617,GBM_grid_1_AutoML_1_20241015_104849_model_1106,0.7766379361694524,0.16494191197948904,0.2369266313006975,0.3777070799728379,0.2031679406088682,0.0412772120912486
618,GBM_grid_1_AutoML_1_20241015_104849_model_148,0.7765694356750575,0.16976672278562488,0.2730388832515312,0.35637245207943674,0.2038009532265219,0.041534828536038966
619,GBM_grid_1_AutoML_1_20241015_104849_model_862,0.7765461455069632,0.16870140181574306,0.2537711813275391,0.3512639830357036,0.20424044850377399,0.04171416080502277
620,XRT_1_AutoML_1_20241015_104849,0.7765263697120596,0.17689565019594652,0.2456598655837245,0.3568911497361242,0.2098299818487088,0.04402862128262945
621,GBM_grid_1_AutoML_1_20241015_104849_model_135,0.7764654936205192,0.16614088610586702,0.2285766319009553,0.36171036799656897,0.20397386032009585,0.041605335693881966
622,GBM_grid_1_AutoML_1_20241015_104849_model_726,0.7764648383983989,0.1643547225502482,0.2550714382671549,0.3549655114902134,0.20195537320604298,0.04078597276679211
623,GBM_grid_1_AutoML_1_20241015_104849_model_762,0.7764043197007421,0.17141573016059652,0.24113475652540986,0.3418675021741461,0.2052357733404944,0.0421217226586708
624,GBM_grid_1_AutoML_1_20241015_104849_model_304,0.7763613728690391,0.16520208290944807,0.2350536724768767,0.3639201343801004,0.20283621213618647,0.04114252895375607
625,GBM_grid_1_AutoML_1_20241015_104849_model_356,0.7760772447314185,0.1652741600215251,0.24426038058698574,0.3577714108719221,0.2025016497695465,0.041006918159388055
626,GBM_grid_1_AutoML_1_20241015_104849_model_619,0.7759678822029759,0.16627480846982615,0.26076502018744746,0.3430552411813059,0.2022787428829543,0.04091668982230833
627,GBM_grid_1_AutoML_1_20241015_104849_model_1058,0.7757577941649492,0.16578780434915086,0.23525013960645955,0.3781614467304416,0.2035221122357576,0.04142125016890432
628,GBM_grid_1_AutoML_1_20241015_104849_model_980,0.7757551137108207,0.16622106912077764,0.2627853360105639,0.3428718981189169,0.20196624606721653,0.04079036455048348
629,GBM_grid_1_AutoML_1_20241015_104849_model_812,0.7756727939862522,0.16954825249843347,0.2509081421131739,0.3387752111602197,0.20429800035010892,0.04173767294705311
630,GBM_grid_1_AutoML_1_20241015_104849_model_509,0.7755955969073516,0.16736413864371802,0.2540865076853461,0.3644621817705293,0.2027596093032013,0.04111145916478683
631,GBM_grid_1_AutoML_1_20241015_104849_model_159,0.7755793354856387,0.1675930795911491,0.2549563037661694,0.3646739972123277,0.2028970424979902,0.04116720985443125
632,GBM_grid_1_AutoML_1_20241015_104849_model_786,0.7755143493644345,0.1671165563865471,0.26700648163128937,0.3511427073778011,0.20175115747569805,0.04070352954278391
633,GBM_grid_1_AutoML_1_20241015_104849_model_308,0.7754643142207027,0.16535431144695498,0.2507457406968525,0.3628024445741651,0.2028694144225759,0.04115599930815885
634,GBM_grid_1_AutoML_1_20241015_104849_model_838,0.7754589533124456,0.16407870314033798,0.2516907427505489,0.3657814417269273,0.20179870550855752,0.04072271754492952
635,GBM_grid_1_AutoML_1_20241015_104849_model_1,0.7753927758782955,0.1646875686315161,0.24663291227103099,0.3519762690461157,0.20330733969069645,0.04133387437210824
636,GBM_grid_1_AutoML_1_20241015_104849_model_724,0.7752055610488321,0.16799283197860218,0.2504386079723129,0.3639822017845868,0.20294775899813328,0.04118779288236439
637,GBM_grid_1_AutoML_1_20241015_104849_model_1016,0.7752018679786993,0.16589711538533178,0.2534966844360357,0.3566639663573224,0.20288181732937305,0.041161031802869084
638,GBM_grid_1_AutoML_1_20241015_104849_model_20,0.7751886444049987,0.16849831009304386,0.2579851602867381,0.37311504509119503,0.20372724657282645,0.04150479099614523
639,GBM_grid_1_AutoML_1_20241015_104849_model_417,0.7751650564086681,0.17100263222617798,0.2446986612767133,0.3414211172132808,0.2054854637694596,0.042224275820549884
640,GBM_grid_1_AutoML_1_20241015_104849_model_832,0.7749776033166152,0.1649632825006908,0.24776256000111296,0.3463075255238799,0.20304829848969969,0.04122861151956217
641,GBM_grid_1_AutoML_1_20241015_104849_model_17,0.7748258896129424,0.1671531980605617,0.2497678865237484,0.3569737077232818,0.2038935564968912,0.04157258238095095
642,GBM_grid_1_AutoML_1_20241015_104849_model_772,0.7747832406094757,0.16472988667975835,0.26616321760612394,0.3539924470759224,0.20184749934392826,0.040742412991397116
643,GBM_grid_1_AutoML_1_20241015_104849_model_1113,0.7747115831357739,0.164745859677,0.2493842207016252,0.35839601624950856,0.20254177803507198,0.04102317184960837
644,GBM_grid_1_AutoML_1_20241015_104849_model_898,0.7746653006278219,0.16834041623859608,0.2537279424513741,0.3453475655519949,0.204155248588138,0.04167936552608442
645,GBM_grid_1_AutoML_1_20241015_104849_model_323,0.7744774305762381,0.16615008525539338,0.2537630039590786,0.3561065510298901,0.2027387794817594,0.041103012705753464
646,GBM_grid_1_AutoML_1_20241015_104849_model_849,0.7742729417090576,0.16957961574690292,0.22802415817058885,0.3708147389237679,0.2059849310359535,0.04242979181388652
647,GBM_grid_1_AutoML_1_20241015_104849_model_684,0.7742226087370891,0.16793822260647465,0.2475314910615387,0.3539252570257681,0.2030200820242832,0.04121715370514667
648,GBM_grid_1_AutoML_1_20241015_104849_model_257,0.7741648896248556,0.1712104078856425,0.2517604256446537,0.35488807614872353,0.2051694924949516,0.04209452065063599
649,GBM_grid_1_AutoML_1_20241015_104849_model_532,0.7741404081438152,0.1680667735884608,0.2494928275472905,0.3631457809652018,0.20361014064024802,0.04145708937154157
650,GBM_grid_1_AutoML_1_20241015_104849_model_54,0.774122478883978,0.1684097845228886,0.2546036072689889,0.3555024362349746,0.20295604340584816,0.04119115555495652
651,GBM_grid_1_AutoML_1_20241015_104849_model_913,0.7740162137691949,0.16593936036811505,0.24643639047154425,0.3627790948404237,0.20317137253338807,0.04127860661710076
652,GBM_grid_1_AutoML_1_20241015_104849_model_922,0.7739869670363708,0.16727422804066402,0.2315088271581157,0.367046020419104,0.2034529110562119,0.041393087017246886
653,GBM_grid_1_AutoML_1_20241015_104849_model_1130,0.7739282948737805,0.17533678187290194,0.22003266429135626,0.3735870432803993,0.2094406231068467,0.04386537460738421
654,GBM_grid_1_AutoML_1_20241015_104849_model_681,0.7735670292229067,0.16536548760252398,0.24494027129704085,0.35705114306477165,0.20275728077805008,0.04111051490850903
655,GBM_grid_1_AutoML_1_20241015_104849_model_716,0.7735611322238239,0.16673065853475774,0.23664983675985665,0.3556339571842128,0.20338733266005454,0.0413664070865717
656,GBM_grid_1_AutoML_1_20241015_104849_model_124,0.77345885800741,0.17012260858191566,0.22087088843676306,0.3558890172859508,0.20595400026376973,0.04241705022464889
657,GBM_grid_1_AutoML_1_20241015_104849_model_511,0.7733427049951752,0.16850610164226734,0.2288464833324275,0.3757968096639306,0.2048837148825236,0.041977336624063215
658,GBM_grid_1_AutoML_1_20241015_104849_model_520,0.7733378801777441,0.16927345489630408,0.24605956636533716,0.3652314125397601,0.20459944115408848,0.0418609313205653
659,GBM_grid_1_AutoML_1_20241015_104849_model_297,0.7731725855064867,0.16701050379176274,0.2451754333000725,0.3609257692903349,0.20319582141174014,0.04128854183919181
660,GBM_grid_1_AutoML_1_20241015_104849_model_909,0.7729601148425679,0.16962107286643546,0.23149902671676945,0.3519734098950453,0.2056556606467491,0.042294250756050825
661,GBM_grid_1_AutoML_1_20241015_104849_model_451,0.7725288595561168,0.16834076835081205,0.2435467325336585,0.3594311480682861,0.203834632148287,0.04154855726302748
662,GBM_grid_1_AutoML_1_20241015_104849_model_30,0.7723961472939326,0.16881287377284535,0.2476076033907935,0.3606160279243754,0.20417839976335173,0.041688818929923085
663,GBM_grid_1_AutoML_1_20241015_104849_model_495,0.7723346755459192,0.16929337267635938,0.2588208520716081,0.36132605044019017,0.2041173988815837,0.041663912526183546
664,GBM_grid_1_AutoML_1_20241015_104849_model_319,0.7720853337463217,0.1671573768482852,0.2698545912208274,0.3588401377157765,0.20267306357446865,0.041076370698660616
665,GBM_grid_1_AutoML_1_20241015_104849_model_479,0.7720755054145173,0.16617754775265872,0.24000552504704084,0.35504806947737105,0.2034349377538872,0.04138577389892797
666,GBM_grid_1_AutoML_1_20241015_104849_model_385,0.7717690401591595,0.16763242771914752,0.2429841034359737,0.3702470783049999,0.2037588502708736,0.04151766906370829
667,GBM_grid_1_AutoML_1_20241015_104849_model_644,0.7715643130293897,0.16737968163868522,0.2447014469120937,0.3578590915047474,0.20407276199024169,0.04164569218632582
668,GBM_grid_1_AutoML_1_20241015_104849_model_340,0.7715307180043126,0.17203523759143205,0.2159777989778744,0.3586100951859044,0.20708397762038272,0.042883773787079166
669,GBM_grid_1_AutoML_1_20241015_104849_model_491,0.7714724628012533,0.16756055266669173,0.2328771624495591,0.3435762023325908,0.20349306548244125,0.04140942769944113
670,GBM_grid_1_AutoML_1_20241015_104849_model_926,0.7713920491773983,0.16614661834547348,0.2468780199143855,0.3456003621591356,0.20284420162623476,0.041145770133384565
671,GBM_grid_1_AutoML_1_20241015_104849_model_277,0.7713885348042078,0.16619818836722486,0.25182831461462724,0.3647952728702303,0.2031415158792385,0.04126647547371491
672,GBM_grid_1_AutoML_1_20241015_104849_model_303,0.7712687482874877,0.16588179151673255,0.2465283495231049,0.3618242575142064,0.2022559870274636,0.04090748428845351
673,GBM_grid_1_AutoML_1_20241015_104849_model_668,0.7712108504783122,0.1672227839241003,0.24952180358162104,0.34001417662405736,0.20269402336220332,0.04108486710675745
674,GBM_grid_1_AutoML_1_20241015_104849_model_601,0.7712062639234699,0.1684531315115698,0.2530823079410954,0.3446813833525929,0.2019410619804869,0.04078019251380685
675,GBM_grid_1_AutoML_1_20241015_104849_model_163,0.7708749002275408,0.16657160054967587,0.2557603440573446,0.35926090944830297,0.20174516769388293,0.04070111268783296
676,GBM_grid_1_AutoML_1_20241015_104849_model_972,0.7708211720136763,0.16743142734226746,0.2503281374448827,0.34471497837766996,0.2035276192078539,0.04142349178041718
677,GBM_grid_1_AutoML_1_20241015_104849_model_957,0.7708195041755519,0.16767244072058418,0.24136422998288,0.3533701051929331,0.20364790494634324,0.041472469189034855
678,GBM_grid_1_AutoML_1_20241015_104849_model_604,0.7705736767491453,0.1706466088087306,0.2564465381746962,0.3578773185928211,0.20393948104392992,0.041591311928467455
679,GBM_grid_1_AutoML_1_20241015_104849_model_813,0.7705637292860461,0.1707241881448298,0.24930991005197456,0.358424488628918,0.2048651279630746,0.04196972065532693
680,GBM_grid_1_AutoML_1_20241015_104849_model_834,0.7705413326026613,0.16685808474897232,0.2436500582900562,0.3514598348840257,0.2029219404771657,0.04117731392701838
681,GBM_grid_1_AutoML_1_20241015_104849_model_121,0.7704126112388463,0.1702109479795974,0.2486021466103573,0.3594157801312827,0.20400134270317136,0.041616547824696766
682,GBM_grid_1_AutoML_1_20241015_104849_model_165,0.7699512753005087,0.16733008579977246,0.2422797116920672,0.35477192313648875,0.2030642081896424,0.04123507264768644
683,GBM_grid_1_AutoML_1_20241015_104849_model_1126,0.7699107706603449,0.16632405307164566,0.2482097164674774,0.3575675772268617,0.2029006958061395,0.04116869235861555
684,GBM_grid_1_AutoML_1_20241015_104849_model_703,0.7697012187131438,0.1687798932158348,0.2393860937976553,0.3804691390381339,0.20379534589973325,0.04153254301039192
685,GBM_grid_1_AutoML_1_20241015_104849_model_15,0.7696412361063129,0.16793833035551853,0.2478999938958402,0.3428514075362457,0.2026472068522384,0.041065890445013895
686,GBM_grid_1_AutoML_1_20241015_104849_model_761,0.7696275360074337,0.17072136683803166,0.2329372164879327,0.3336792509024196,0.2061409834025668,0.0424941050381773
687,GBM_grid_1_AutoML_1_20241015_104849_model_878,0.7695331840221107,0.167211834018452,0.25103404850695193,0.35477192313648875,0.20263995853563296,0.04106295279532305
688,GBM_grid_1_AutoML_1_20241015_104849_model_869,0.769488926746167,0.17002251749678984,0.2646620934692269,0.3554483506272263,0.2038003970310613,0.04153460183001822
689,GBM_grid_1_AutoML_1_20241015_104849_model_81,0.7694509238631896,0.16648553179380465,0.2445794304090664,0.3599578275217117,0.2032752491637537,0.041320826922586144
690,GBM_2_AutoML_1_20241015_104849,0.7693627071395385,0.16687522992952614,0.2507047073359979,0.35696858507761403,0.20342492932575104,0.0413817018711868
691,GBM_grid_1_AutoML_1_20241015_104849_model_940,0.7690854886170048,0.16851105370665656,0.2400313580936487,0.3628024445741651,0.20387522381777176,0.041565106886746535
692,GBM_grid_1_AutoML_1_20241015_104849_model_1100,0.7690468305119071,0.16894918029160175,0.24318021864456216,0.34546085941315924,0.203466916867762,0.04139878625967276
693,GBM_grid_1_AutoML_1_20241015_104849_model_811,0.7689607581515588,0.1686838993246967,0.23362458978099826,0.3524716169690616,0.20438505683310054,0.04177325145666973
694,GBM_grid_1_AutoML_1_20241015_104849_model_481,0.7689301414088467,0.17101740349861652,0.2429015455314745,0.36048962962080505,0.20496867071786204,0.04201215597584735
695,GBM_grid_1_AutoML_1_20241015_104849_model_295,0.7688879689305583,0.1698378124808414,0.23539615574545786,0.3498439380040743,0.20471391198532413,0.041907785760335055
696,GBM_grid_1_AutoML_1_20241015_104849_model_1076,0.7688548504306596,0.1682965020467973,0.2429899715179326,0.3693952895486115,0.20260320741530996,0.0410480596549711
697,GBM_grid_1_AutoML_1_20241015_104849_model_1079,0.7688397207562454,0.16694957755781314,0.23389838171757565,0.3660291156884002,0.20358380033620946,0.04144636375933359
698,GBM_grid_1_AutoML_1_20241015_104849_model_419,0.7688190514766324,0.17215588615626978,0.24385392470340014,0.3617132271476394,0.20526853155787972,0.04213517004792828
699,GBM_grid_1_AutoML_1_20241015_104849_model_1078,0.7686991458286178,0.1682706795074237,0.2466387959179848,0.3543226790245529,0.2031512849678745,0.04127044458409854
700,GBM_grid_1_AutoML_1_20241015_104849_model_910,0.7686961675462528,0.1659638836662999,0.2504811029545577,0.35603936097973576,0.20237110135639197,0.040954062664199084
701,GBM_grid_1_AutoML_1_20241015_104849_model_26,0.7686142647812154,0.1670526415087658,0.24270083529687955,0.3563155073206181,0.20291948059895995,0.04117631560655169
702,GBM_grid_1_AutoML_1_20241015_104849_model_38,0.7686142052155679,0.16747959457025036,0.2583760426673293,0.3614137310730156,0.20231433530896065,0.040931090271506564
703,GBM_grid_1_AutoML_1_20241015_104849_model_1056,0.7684257990731584,0.1715303042618622,0.25197594776518123,0.3846717337177304,0.20335561571656893,0.04135350644346486
704,GBM_grid_1_AutoML_1_20241015_104849_model_649,0.7682679501078138,0.1732181764503365,0.2450884906376094,0.3594362707139539,0.2046988889769523,0.04190163514839864
705,GBM_grid_1_AutoML_1_20241015_104849_model_932,0.7681787207681586,0.16739389360189036,0.23622291937842,0.3746455248329183,0.20325174951307126,0.041311273680124286
706,GBM_grid_1_AutoML_1_20241015_104849_model_536,0.7681332126136216,0.17300676576805554,0.24695658293587885,0.3618396254512098,0.20503050819780785,0.04203750929185136
707,GBM_grid_1_AutoML_1_20241015_104849_model_13,0.7680651886444051,0.1686763581505257,0.23995122934800134,0.3576808710880261,0.20317979488534108,0.04128202904964928
708,GBM_grid_1_AutoML_1_20241015_104849_model_307,0.7680053251688685,0.16767641371240485,0.24321849487158084,0.3567129293194029,0.20310730750365044,0.04125257836138242
709,GBM_grid_1_AutoML_1_20241015_104849_model_633,0.7678913760855841,0.16981691769189566,0.2571825804123247,0.3464806232949333,0.20229404852479926,0.04092288206855383
710,GBM_grid_1_AutoML_1_20241015_104849_model_744,0.7678511097080092,0.17106937029675026,0.2472245651860881,0.35932524034738683,0.2040527104894436,0.041637508658088684
711,GBM_grid_1_AutoML_1_20241015_104849_model_896,0.7678223990660107,0.17078125673829933,0.24578126977395395,0.3524847214114676,0.20355717062599046,0.04143552171325862
712,GBM_grid_1_AutoML_1_20241015_104849_model_616,0.7678136429158576,0.16740551483495508,0.2431535117438297,0.3514649575296935,0.2030511049253981,0.04122975121142503
713,GBM_grid_1_AutoML_1_20241015_104849_model_1093,0.7677136321940411,0.17365636354767894,0.2256315118059518,0.3457034107289644,0.2068780574076148,0.042798530636748364
714,GBM_grid_1_AutoML_1_20241015_104849_model_261,0.7676986216509214,0.16725814486583845,0.2477472828514345,0.3791914559035513,0.20323174769121494,0.04130314326962565
715,GBM_grid_1_AutoML_1_20241015_104849_model_911,0.7676971920753863,0.16766007867949986,0.2524405504340668,0.35710296517792256,0.20236134019259588,0.04095011200454352
716,GBM_grid_1_AutoML_1_20241015_104849_model_1069,0.7673772649837386,0.17252590746907695,0.2508411881727147,0.3780014534017941,0.20403413086630826,0.0416299265583698
717,GBM_grid_1_AutoML_1_20241015_104849_model_383,0.7673702958030044,0.16769908715167514,0.2487811834126504,0.3476085583922041,0.20262116293787397,0.04105533567029648
718,GBM_grid_1_AutoML_1_20241015_104849_model_76,0.7673131127815965,0.16950730940990266,0.23189562615063836,0.3390280077673604,0.2034982841534363,0.041411551653392685
719,GBM_3_AutoML_1_20241015_104849,0.7673035822780285,0.16815450262126552,0.2570383543657054,0.3578050058969991,0.2034900813714124,0.04140821321654403
720,GBM_grid_1_AutoML_1_20241015_104849_model_413,0.7672078007171704,0.17227241763887624,0.2723809695996315,0.3630632229780441,0.2036451842836511,0.04147136108192223
721,GBM_grid_1_AutoML_1_20241015_104849_model_733,0.7671116021967811,0.16709188654769094,0.23627452334845256,0.3741809127839792,0.203937821034454,0.041590634848281
722,GBM_grid_1_AutoML_1_20241015_104849_model_594,0.7671094578334783,0.17400166970761122,0.21503815191285952,0.3753862832227398,0.20723155775181928,0.042944918528245606
723,GBM_grid_1_AutoML_1_20241015_104849_model_807,0.767002537496575,0.16985089587634142,0.25419925102202834,0.36129245541511296,0.20376129083885347,0.041518663644315834
724,GBM_grid_1_AutoML_1_20241015_104849_model_235,0.7669852038932107,0.17265980912090298,0.2442081513155569,0.3589511680823435,0.2054052651082914,0.04219132293420747
725,GBM_grid_1_AutoML_1_20241015_104849_model_998,0.7669792473284808,0.1672959635924638,0.2354418368335919,0.35049701576107023,0.2031735227219139,0.04127948033523208
726,GBM_grid_1_AutoML_1_20241015_104849_model_191,0.7668615456094161,0.17024770823105326,0.26319212689731897,0.34982344742140314,0.20353660863272996,0.04142715105371308
727,GBM_grid_1_AutoML_1_20241015_104849_model_285,0.7668157396266425,0.16902120146035687,0.2418112905234848,0.3485633957184213,0.20316448473666432,0.04127580785831431
728,GBM_grid_1_AutoML_1_20241015_104849_model_128,0.7665353641248019,0.16770334307981602,0.2430647990749739,0.3542401210373953,0.2025305074171626,0.04101860643465336
729,GBM_grid_1_AutoML_1_20241015_104849_model_74,0.7665222001167487,0.16902180745279802,0.2409930806377597,0.35259062913236683,0.203574159873448,0.041442438568180175
730,GBM_grid_1_AutoML_1_20241015_104849_model_1066,0.766356607617255,0.16871465888042356,0.2396157757035434,0.34852753719874674,0.2036606185775804,0.04147764755940267
731,GBM_grid_1_AutoML_1_20241015_104849_model_349,0.7662941232532374,0.1700021235479864,0.25093053833232554,0.3560780786504807,0.20298645497114004,0.04120350090175065
732,GBM_grid_1_AutoML_1_20241015_104849_model_267,0.7660820099832024,0.1772062606581403,0.23993792321003946,0.36012806614169474,0.20601809859418926,0.04244345694836511
733,GBM_grid_1_AutoML_1_20241015_104849_model_232,0.7660580645929879,0.16788054323359689,0.2469112596595405,0.3412326515052239,0.20254420651272112,0.04102415559186782
734,GBM_grid_1_AutoML_1_20241015_104849_model_675,0.7659801527263197,0.1714088238736231,0.25578209037494165,0.3643540105550327,0.2042651565703595,0.041724254188713485
735,GBM_grid_1_AutoML_1_20241015_104849_model_1011,0.7658787719946153,0.1698835355898084,0.25457244191258344,0.3566201260409097,0.2014841740982771,0.04059587241206483
736,GBM_grid_1_AutoML_1_20241015_104849_model_663,0.7657527310849286,0.17070601952071254,0.2235447783417163,0.3556208527418068,0.20432395017602992,0.04174827661553675
737,GBM_grid_1_AutoML_1_20241015_104849_model_737,0.7656514099188715,0.16984396084774198,0.2412599325499481,0.3570175480396945,0.2032280434913697,0.041301637661330035
738,GBM_grid_1_AutoML_1_20241015_104849_model_817,0.7656385437390547,0.17387489632848385,0.2460413630341401,0.3567362790531445,0.2052397264425111,0.042123345310196784
739,GBM_grid_1_AutoML_1_20241015_104849_model_271,0.7655113710820695,0.17687853255390146,0.24955495957351084,0.3613955039849418,0.20485404812516067,0.04196518103326565
740,GBM_grid_1_AutoML_1_20241015_104849_model_112,0.7653573938837993,0.1697176825241551,0.2480622951884443,0.38287249377538973,0.20341687942423334,0.041378426834693095
741,GBM_grid_1_AutoML_1_20241015_104849_model_1129,0.7653180805565813,0.17403232299161692,0.22017164487976212,0.33977388880284964,0.20841826457532864,0.043438173008591686
742,GBM_grid_1_AutoML_1_20241015_104849_model_1082,0.7652769802599445,0.17121864032645176,0.2627913280624018,0.33837266651576703,0.2038489014500899,0.04155437462240847
743,GBM_grid_1_AutoML_1_20241015_104849_model_168,0.7651952561918491,0.16818139497370074,0.24765553386740866,0.3479080544668279,0.2028144702919948,0.04113370935982242
744,GBM_grid_1_AutoML_1_20241015_104849_model_554,0.7651246113341514,0.16869095621248442,0.2473062323836098,0.3579883489593881,0.20325460030133932,0.041312432543657227
745,GBM_grid_1_AutoML_1_20241015_104849_model_632,0.7651103751444467,0.1687514072374723,0.2523740440041036,0.36140348578167997,0.20411375708361248,0.04166242583078797
746,GBM_grid_1_AutoML_1_20241015_104849_model_642,0.7649654519245661,0.17419940869484654,0.23251648359354654,0.3716847547682301,0.2066815499329753,0.042717263082696966
747,GBM_grid_1_AutoML_1_20241015_104849_model_342,0.7648977257835862,0.1681570540014591,0.2462183711758595,0.33662238953550705,0.20387104058075364,0.0415634011874793
748,GBM_grid_1_AutoML_1_20241015_104849_model_360,0.7646156228779738,0.17077838128174105,0.24631054756635604,0.343336510167856,0.2032946357048301,0.04132870890635958
749,GBM_grid_1_AutoML_1_20241015_104849_model_71,0.7645258574474928,0.17288017511881454,0.2602676808073695,0.34573986490511194,0.2041771278251899,0.04168829952694393
750,GBM_grid_1_AutoML_1_20241015_104849_model_580,0.7642861652827581,0.17331243325159915,0.23903480588613865,0.34006826223180564,0.20525443707040206,0.04212938393708762
751,GBM_grid_1_AutoML_1_20241015_104849_model_929,0.7639025625141469,0.1689337046325373,0.23399682032369976,0.3550064926555557,0.20380368525506387,0.04153594212354514
752,GBM_grid_1_AutoML_1_20241015_104849_model_669,0.763752814476835,0.16961483348491144,0.2392888659435977,0.3414313625046163,0.2035629419031157,0.04143787131625125
753,GBM_grid_1_AutoML_1_20241015_104849_model_541,0.7637109398267832,0.17366473671938373,0.2491484079032841,0.3493354856387224,0.20454615709025992,0.0418391303803933
754,GBM_grid_1_AutoML_1_20241015_104849_model_131,0.7636622746929391,0.17094448456618866,0.2359396000281931,0.36422987574605975,0.2037850650081368,0.04152835272037055
755,GBM_grid_1_AutoML_1_20241015_104849_model_1114,0.7634367591522617,0.17014765731131118,0.23519725594079854,0.3642890839994759,0.20491413435166697,0.04198980245709304
